"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","TMAX","TMIN","TOBS"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-15",,,"0.00","0.0","56","42","45"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-16",,,"0.00","0.0","54","31","31"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-17",,,"0.01","0.0","39","27","28"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-18",,,"0.00","0.0","36","24","25"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-19",,,"0.00","0.0","46","22","43"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-20",,,"0.14","0.0","46","38","38"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-21",,,"0.16","0.0","53","38","49"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-22",,,"0.13","0.0","57","41","45"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-23",,,"0.17","0.0","47","36","36"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-24",,,"0.00","0.0","39","28","28"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-25",,,"0.00","0.0","45","25","39"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-26",,,"0.00","0.0","45","25","28"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-27",,,"1.23","0.0","41","28","37"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-28",,,"0.00","0.0","41","25","25"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-29",,,"0.00","0.0","41","20","30"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-30",,,"0.00","0.0","44","21","40"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2011-12-31",,,"0.00","0.0","52","34","41"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-01",,,"0.01","0.0","51","41","42"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-02",,,"0.00","0.0","42","28","28"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-03",,,"0.00","0.0","28","13","13"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-04",,,"0.00","0.0","26","10","20"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-05",,,"0.00","0.0","39","20","26"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-06",,,"0.00","0.0","57","23","30"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-07",,,"0.00","0.0","60","26","40"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-08",,,"0.00","0.0","44","25","25"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-09",,,"0.00","0.0","39","25","33"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-10",,,"0.00","0.0","45","26","26"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-11",,,"0.29","0.0","47","25","45"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-12",,,"0.51","0.0","46","42","42"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-13",,,"0.00","0.0","49","26","26"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-14",,,"0.00","0.0","31","24","25"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-15",,,"0.00","0.0","26","13","15"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-16",,,"0.05","0.0","35","13","35"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-17",,,"0.28","0.0","50","34","48"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-18",,,"0.00","0.0","49","22","22"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-19",,,"0.00","0.0","31","18","30"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-20",,,"0.00","0.0","30","19","26"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-21",,,"0.41","3.9","28","19","22"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-22",,,"0.00","0.0","25","17","25"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-23",,,"0.19","0.0","40","25","37"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-24",,,"0.00","0.0","47","34","37"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-25",,,"0.00","0.0","41","33","34"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-26",,,"0.29","0.0","37","33","36"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-27",,,"0.42","0.0","53","36","37"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-28",,,"0.00","0.0","47","32","36"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-29",,,"0.00","0.0","47","25","34"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-30",,,"0.00","0.0","38","28","32"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-01-31",,,"0.00","0.0","61","25","39"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-01",,,"0.02","0.0","62","37","37"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-02",,,"0.00","0.0","45","33","35"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-03",,,"0.00","0.0","45","25","29"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-04",,,"0.00","0.0","40","25","31"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-05",,,"0.00","0.0","41","24","25"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-06",,,"0.00","0.0","49","21","28"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-07",,,"0.00","0.0","48","26","32"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-08",,,"0.14","1.2","34","28","28"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-09",,,"0.00","0.0","42","23","25"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-10",,,"0.00","0.0","39","21","32"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-11",,,"0.10","0.0","37","19","20"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-12",,,"0.00","0.0","29","17","26"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-13",,,"0.00","0.0","45","17","29"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-14",,,"0.00","0.0","49","29","38"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-15",,,"0.00","0.0","46","28","28"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-16",,,"0.22","0.0","42","27","40"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-17",,,"0.00","0.0","48","33","37"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-18",,,"0.00","0.0","52","27","35"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-19",,,"0.00","0.0","43","26","32"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-20",,,"0.00","0.0","43","24","24"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-21",,,"0.00","0.0","45","22","37"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-22",,,"0.00","0.0","57","30","44"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-23",,,"0.01","0.0","57","36","43"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-24",,,"0.14","0.0","44","37","37"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-25",,,"0.00","0.0","43","30","31"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-26",,,"0.00","0.0","43","28","28"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-27",,,"0.00","0.0","59","24","43"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-28",,,"0.00","0.0","50","29","36"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-02-29",,,"1.07","0.0","40","35","39"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-01",,,"0.02","0.0","45","38","38"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-02",,,"0.22","0.0","47","29","42"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-03",,,"0.00","0.0","57","40","40"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-04",,,"0.00","0.0","42","30","32"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-05",,,"0.00","0.0","43","24","28"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-06",,,"0.00","0.0","44","20","35"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-07",,,"0.00","0.0","64","27","53"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-08",,,"0.07","0.0","70","43","48"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-09",,,"0.00","0.0","49","34","34"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-10",,,"0.00","0.0","43","26","29"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-11",,,"0.00","0.0","62","25","42"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-12",,,"0.00","0.0","67","31","55"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-13",,,"0.00","0.0","77","51","52"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-14",,,"0.00","0.0","77","44","48"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-15",,,"0.00","0.0","65","43","48"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-16",,,"0.00","0.0","61","44","48"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-17",,,"0.00","0.0","71","40","54"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-18",,,"0.00","0.0","71","40","50"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-19",,,"0.00","0.0","70","47","61"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-20",,,"0.00","0.0","72","59","60"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-21",,,"0.00","0.0","66","54","56"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-22",,,"0.00","0.0","68","49","51"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-23",,,"0.00","0.0","79","47","62"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-24",,,"0.40","0.0","62","44","44"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-25",,,"0.02","0.0","65","43","56"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-26",,,"0.00","0.0","56","33","33"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-27",,,"0.00","0.0","52","28","37"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-28",,,"0.05","0.0","70","36","64"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-29",,,"0.00","0.0","65","37","37"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-30",,,"0.06","0.0","56","30","46"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-03-31",,,"0.19","0.0","46","41","43"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-01",,,"0.10","0.0","57","41","47"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-02",,,"0.02","0.0","59","40","41"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-03",,,"0.00","0.0","67","31","47"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-04",,,"0.00","0.0","74","47","48"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-05",,,"0.00","0.0","58","37","44"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-06",,,"0.00","0.0","60","30","42"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-07",,,"0.00","0.0","64","31","42"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-08",,,"0.00","0.0","69","31","53"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-09",,,"0.00","0.0","62","47","49"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-10",,,"0.00","0.0","64","45","46"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-11",,,"0.07","0.0","51","34","39"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-12",,,"0.00","0.0","59","37","41"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-13",,,"0.00","0.0","64","30","41"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-14",,,"0.00","0.0","71","36","59"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-15",,,"0.09","0.0","77","54","56"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-16",,,"0.00","0.0","87","51","64"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-17",,,"0.00","0.0","73","53","56"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-18",,,"0.03","0.0","58","49","49"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-19",,,"0.00","0.0","70","48","50"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-20",,,"0.00","0.0","73","44","56"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-21",,,"0.88","0.0","77","50","50"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-22",,,"0.91","0.0","50","42","42"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-23",,,"0.18","0.0","43","39","39"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-24",,,"0.00","0.0","57","37","41"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-25",,,"0.00","0.0","65","34","45"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-26",,,"0.01","0.0","56","43","55"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-27",,,"0.00","0.0","55","38","38"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-28",,,"0.00","0.0","51","33","45"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-29",,,"0.00","0.0","67","32","47"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-04-30",,,"0.00","0.0","60","33","53"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-01",,,"0.06","0.0","79","51","57"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-02",,,"0.07","0.0","60","53","53"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-03",,,"0.46","0.0","74","52","62"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-04",,,"0.51","0.0","83","59","65"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-05",,,"0.01","0.0","78","58","62"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-06",,,"0.00","0.0","66","58","60"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-07",,,"0.18","0.0","60","54","58"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-08",,,"1.10","0.0","65","57","63"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-09",,,"0.06","0.0","72","56","56"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-10",,,"0.14","0.0","64","47","47"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-11",,,"0.00","0.0","72","40","50"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-12",,,"0.00","0.0","79","44","56"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-13",,,"0.30","0.0","80","52","59"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-14",,,"0.66","0.0","65","58","63"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-15",,,"0.60","0.0","75","62","63"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-16",,,"0.00","0.0","81","59","67"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-17",,,"0.00","0.0","73","51","52"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-18",,,"0.00","0.0","76","45","56"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-19",,,"0.00","0.0","83","43","60"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-20",,,"0.00","0.0","84","48","66"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-21",,,"0.03","0.0","70","61","63"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-22",,,"0.00","0.0","76","62","63"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-23",,,"0.77","0.0","78","60","64"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-24",,,"0.00","0.0","81","64","67"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-25",,,"0.00","0.0","83","66","69"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-26",,,"0.00","0.0","87","65","69"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-27",,,"0.25","0.0","86","66","66"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-28",,,"0.00","0.0","88","62","73"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-29",,,"0.48","0.0","90","67","67"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-30",,,"0.02","0.0","82","62","62"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-05-31",,,"0.00","0.0","78","57","63"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-01",,,"1.57","0.0","75","60","61"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-02",,,"0.03","0.0","71","53","55"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-03",,,"0.02","0.0","76","52","58"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-04",,,"0.03","0.0","70","55","56"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-05",,,"0.00","0.0","70","50","51"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-06",,,"0.00","0.0","74","48","54"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-07",,,"0.00","0.0","78","53","55"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-08",,,"0.00","0.0","82","53","60"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-09",,,"0.00","0.0","86","55","66"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-10",,,"0.00","0.0","91","61","69"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-11",,,"0.00","0.0","85","67","71"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-12",,,"0.67","0.0","71","66","67"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-13",,,"0.00","0.0","75","60","60"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-14",,,"0.00","0.0","80","54","67"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-15",,,"0.00","0.0","79","57","67"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-16",,,"0.00","0.0","79","58","66"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-17",,,"0.00","0.0","75","56","63"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-18",,,"0.02","0.0","68","59","63"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-19",,,"0.03","0.0","82","63","69"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-20",,,"0.00","0.0","93","66","73"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-21",,,"0.00","0.0","94","69","76"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-22",,,"0.00","0.0","90","70","70"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-23",,,"0.00","0.0","85","61","63"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-24",,,"0.00","0.0","86","58","70"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-25",,,"0.02","0.0","81","61","61"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-26",,,"0.00","0.0","78","54","58"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-27",,,"0.00","0.0","82","52","64"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-28",,,"0.00","0.0","90","58","71"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-29",,,"0.14","0.0","96","68","75"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-06-30",,,"0.00","0.0","90","67","70"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-01",,,"0.00","0.0","94","66","72"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-02",,,"0.00","0.0","91","64","67"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-03",,,"0.00","0.0","92","61","73"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-04",,,"0.00","0.0","94","70","80"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-05",,,"0.00","0.0","95","74","74"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-06",,,"0.00","0.0","96","68","78"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-07",,,"0.15","0.0","100","72","75"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-08",,,"0.01","0.0","91","72","74"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-09",,,"0.00","0.0","87","69","76"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-10",,,"0.00","0.0","89","69","70"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-11",,,"0.00","0.0","88","67","70"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-12",,,"0.00","0.0","91","63","72"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-13",,,"0.00","0.0","84","67","71"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-14",,,"0.10","0.0","78","66","75"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-15",,,"0.45","0.0","90","70","70"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-16",,,"0.00","0.0","90","69","72"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-17",,,"0.00","0.0","95","66","78"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-18",,,"0.04","0.0","95","73","74"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-19",,,"0.63","0.0","85","70","70"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-20",,,"0.47","0.0","71","62","62"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-21",,,"0.19","0.0","75","61","69"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-22",,,"0.00","0.0","82","66","69"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-23",,,"0.14","0.0","89","66","73"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-24",,,"0.00","0.0","92","70","71"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-25",,,"0.00","0.0","83","60","67"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-26",,,"0.53","0.0","93","64","71"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-27",,,"0.06","0.0","88","70","71"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-28",,,"0.05","0.0","86","67","67"
"USC00364896","LEBANON 2 W, PA US","40.33729","-76.46157","137.2","2012-07-29",,,"0.00","0.0","83","65","70"
